MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,DT252B,Industrial & MRO Supplies,General Hardware,Component,DT252B,DT252B,"DT252B 2"" #25 Trox Drive Bit",-- Unbranded --,-- Unbranded --,,Freud Inc (2435),Freud Inc (2435),Freud,,DT252B,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DT2535B,Industrial & MRO Supplies,General Hardware,Component,DT2535B,DT2535B,"DT2535B 3-1/4"" #25 Torx Drive - Bit",-- Unbranded --,-- Unbranded --,,Freud Inc (2435),Freud Inc (2435),Freud,,DT2535B,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DT256B,Industrial & MRO Supplies,General Hardware,Component,DT256B,DT256B,"DT256B 6"" #25 Torx Drive Bit",-- Unbranded --,-- Unbranded --,,Freud Inc (2435),Freud Inc (2435),Freud,,DT256B,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DT302B,Industrial & MRO Supplies,General Hardware,Component,DT302B,DT302B,"DT302B 2"" #30 Torx Drive Bit",-- Unbranded --,-- Unbranded --,,Freud Inc (2435),Freud Inc (2435),Freud,,DT302B,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DT402B,Industrial & MRO Supplies,General Hardware,Component,DT402B,DT402B,"DT402B 2"" #40 Torx Drive Bit",-- Unbranded --,-- Unbranded --,,Freud Inc (2435),Freud Inc (2435),Freud,,DT402B,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DDWSSB,Fasteners & Hardware,Fasteners & Hardware,Screw,DDWSSB,DDWSSB,DDWSSB #2 Drywall Screw Setter,-- Unbranded --,-- Unbranded --,,Freud Inc (2435),Freud Inc (2435),Freud,,DDWSSB,,Fasteners & Hardware>Fasteners & Hardware>Screw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Screw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,191V02-0,Industrial & MRO Supplies,General Hardware,Component,191V02-0,191V02-0,191V02-0 Makita #2 Phillips Bit 5pk,-- Unbranded --,-- Unbranded --,,Makita Usa Inc (5142),Makita Usa Inc (5142),Makita,,191V02-0,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,Package Quantity,5pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,XTS02Z,Industrial & MRO Supplies,General Hardware,Component,XTS02Z,XTS02Z,"XTS02Z Makita 18V 1/4"" Narrow Crown Stapler 18GA",-- Unbranded --,-- Unbranded --,,Makita Usa Inc (5142),Makita Usa Inc (5142),Makita,,XTS02Z,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DCF809D1,Industrial & MRO Supplies,General Hardware,Component,DCF809D1,DCF809D1,"DCF809D1 Dewalt Atomic 20V 1/4"" Impact Driver Kit",-- Unbranded --,-- Unbranded --,,Black & Decker/dewlt (2585),Black & Decker/dewlt (2585),DeWalt,,DCF809D1,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2761-20,Industrial & MRO Supplies,General Hardware,Component,2761-20,2761-20,"2761-20 Milw M18 1/4"" Hex Hydraulic Driver",-- Unbranded --,-- Unbranded --,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee,,2761-20,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2761-22,Industrial & MRO Supplies,General Hardware,Component,2761-22,2761-22,2761-22 Milw M18 Surge Kit,-- Unbranded --,-- Unbranded --,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee,,2761-22,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3450-20,Industrial & MRO Supplies,General Hardware,Component,3450-20,3450-20,3450-20 Milw M12 Impact Driver - Brushless Compact (Bare),-- Unbranded --,-- Unbranded --,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee,,3450-20,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,KPTDV025A,Industrial & MRO Supplies,General Hardware,Component,KPTDV025A,KPTDV025A,KPTDV025A Kreg 20V Ionic Compact Impact Driver,-- Unbranded --,-- Unbranded --,,Kreg Tool Company (KRETO),Kreg Tool Company (KRETO),Kreg Tool Company,,KPTDV025A,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3048-20,Hand Tools,Hand Tools,Wrench,3048-20,3048-20,"3048-20 Milw M12 1/4"" Impact Wrench w/Friction Ring",-- Unbranded --,-- Unbranded --,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee,,3048-20,,Hand Tools>Hand Tools>Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3049-20,Hand Tools,Hand Tools,Wrench,3049-20,3049-20,"3049-20 Milw M12 3/8"" Impact Wrench w/Friction Ring",-- Unbranded --,-- Unbranded --,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee,,3049-20,,Hand Tools>Hand Tools>Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2563-20,Hand Tools,Hand Tools,Wrench,2563-20,2563-20,"2563-20 Milw M12 Stubby 1/2"" Impact Wrench",-- Unbranded --,-- Unbranded --,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee,,2563-20,,Hand Tools>Hand Tools>Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DCF961B,Industrial & MRO Supplies,General Hardware,Component,DCF961B,DCF961B,"Dewalt DCF961B 20V 1/2"" Impact - Bare Tool",-- Unbranded --,-- Unbranded --,,Black & Decker/dewlt (2585),Black & Decker/dewlt (2585),DeWalt,,DCF961B,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DCF964B,Hand Tools,Hand Tools,Wrench,DCF964B,DCF964B,"DCF964B Dewalt 20V 3/4"" Impact - Wrench (Bare)",-- Unbranded --,-- Unbranded --,,Black & Decker/dewlt (2585),Black & Decker/dewlt (2585),DeWalt,,DCF964B,,Hand Tools>Hand Tools>Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2563P-20,Hand Tools,Hand Tools,Wrench,2563P-20,2563P-20,"2563P-20 Milw M12 1/2"" Stubby - Impact Wrench w/Pin Detent",-- Unbranded --,-- Unbranded --,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee,,2563P-20,,Hand Tools>Hand Tools>Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wrench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DCF921P2,Industrial & MRO Supplies,General Hardware,Component,DCF921P2,DCF921P2,DCF921P2 Dewalt 20V 1/2 Impact,-- Unbranded --,-- Unbranded --,,Black & Decker/dewlt (2585),Black & Decker/dewlt (2585),DeWalt,,DCF921P2,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,XLT03Z,Industrial & MRO Supplies,General Hardware,Component,XLT03Z,XLT03Z,"XLT03Z Makita 3/8"" 18V Angle Impact",-- Unbranded --,-- Unbranded --,,Makita Usa Inc (5142),Makita Usa Inc (5142),Makita,,XLT03Z,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,XLT04Z,Industrial & MRO Supplies,General Hardware,Component,XLT04Z,XLT04Z,"XLT04Z Makita 1/4"" 18V Angle Impact",-- Unbranded --,-- Unbranded --,,Makita Usa Inc (5142),Makita Usa Inc (5142),Makita,,XLT04Z,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,XLT05Z,Industrial & MRO Supplies,General Hardware,Component,XLT05Z,XLT05Z,"XLT05Z Makita 1/2"" 18V Angle Impact",-- Unbranded --,-- Unbranded --,,Makita Usa Inc (5142),Makita Usa Inc (5142),Makita,,XLT05Z,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DCF510B,Industrial & MRO Supplies,General Hardware,Component,DCF510B,DCF510B,Dewalt DCF510B 20V Rachet - Interchangeable Anvil,-- Unbranded --,-- Unbranded --,,Black & Decker/dewlt (2585),Black & Decker/dewlt (2585),DeWalt,,DCF510B,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3052-20,Industrial & MRO Supplies,General Hardware,Component,3052-20,3052-20,"3052-20 Milw M12 Fuel 1/4"" Rachet",-- Unbranded --,-- Unbranded --,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee,,3052-20,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3054-20,Industrial & MRO Supplies,General Hardware,Component,3054-20,3054-20,"3054-20 Milw M12 1/2"" Ratchet (Bare)",-- Unbranded --,-- Unbranded --,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee,,3054-20,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DCF513EB,Industrial & MRO Supplies,General Hardware,Component,DCF513EB,DCF513EB,"DCF513EB Dewalt 3/8"" Open Head Rachet",-- Unbranded --,-- Unbranded --,,Black & Decker/dewlt (2585),Black & Decker/dewlt (2585),DeWalt,,DCF513EB,,Industrial & MRO Supplies>General Hardware>Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
